"RelativePath","FileName","Extension","SizeBytes","Directory","SHA256","LastWriteTime"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\VERIFICATION_SUMMARY.csv","VERIFICATION_SUMMARY.csv",".csv","604","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL","ED65934917B2562F530F7219EFA2055FF99E448F0CD0795612D7D36A410D6A96","2026-07-23T10:35:49.4766796-05:00"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0001\FORMAL_MORNING_STAR_THEORY.md","FORMAL_MORNING_STAR_THEORY.md",".md","15236","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0001","9251A698A62FC379E6D7CAD6B8DB052A744416A4D765A48758B7E0A657849871","2026-07-22T11:01:07.2535914-05:00"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0002\SEMANTIC_CONVERGENCE.md","SEMANTIC_CONVERGENCE.md",".md","9595","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0002","B05385CC9E19144791B4C17303D5929C0C654312508ADDA49C031F2D91AEF0F1","2026-07-22T10:53:04.2829953-05:00"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0003\OBSERVER_ONTOLOGY.md","OBSERVER_ONTOLOGY.md",".md","8855","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0003","3FB6D2594F368C530F9CE1377B529B00465F28A7A20E458404525ED5EEBF9C28","2026-07-22T10:49:11.2534563-05:00"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0004\CANONICAL_PARTICIPATION_MODEL.md","CANONICAL_PARTICIPATION_MODEL.md",".md","12904","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0004","AF4BCB70EC80DA32EB945A712E76A999A4975F0693C0CE6A442BC54734A5F311","2026-07-22T10:56:09.1725490-05:00"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0005\FOUNDATION.md","FOUNDATION.md",".md","6268","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0005","17CF97621E01B3CB2E5CA4E46E6ABBB29D5B57C855F4F53E3191D42B93ACCA09","2026-07-22T10:47:54.4576569-05:00"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0006\INITIATION_MATHEMATICS.md","INITIATION_MATHEMATICS.md",".md","8191","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0006","974A4DEEC67193EC9BB9BF604F1A15ADC52D402EC540DE2782189EBB5ECABDA9","2026-07-22T10:51:37.1720821-05:00"
"verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0007\THEOREM_REGISTRY.md","THEOREM_REGISTRY.md",".md","12699","verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0007","6A572EC0AA89D78D5A78F759219A0647D00F31236243F810BC057827963A1948","2026-07-22T11:05:54.9290941-05:00"
"volumes\VOLUME_I_FOUNDATION\CANONICAL_PARTICIPATION_MODEL.md","CANONICAL_PARTICIPATION_MODEL.md",".md","12904","volumes\VOLUME_I_FOUNDATION","AF4BCB70EC80DA32EB945A712E76A999A4975F0693C0CE6A442BC54734A5F311","2026-07-22T10:56:09.1725490-05:00"
"volumes\VOLUME_I_FOUNDATION\CONSTITUTION.md","CONSTITUTION.md",".md","0","volumes\VOLUME_I_FOUNDATION","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-17T15:34:02.1336307-05:00"
"volumes\VOLUME_I_FOUNDATION\FORMAL_MORNING_STAR_THEORY.md","FORMAL_MORNING_STAR_THEORY.md",".md","15236","volumes\VOLUME_I_FOUNDATION","9251A698A62FC379E6D7CAD6B8DB052A744416A4D765A48758B7E0A657849871","2026-07-22T11:01:07.2535914-05:00"
"volumes\VOLUME_I_FOUNDATION\FOUNDATION.md","FOUNDATION.md",".md","6268","volumes\VOLUME_I_FOUNDATION","17CF97621E01B3CB2E5CA4E46E6ABBB29D5B57C855F4F53E3191D42B93ACCA09","2026-07-22T10:47:54.4576569-05:00"
"volumes\VOLUME_I_FOUNDATION\INITIATION_MATHEMATICS.md","INITIATION_MATHEMATICS.md",".md","8191","volumes\VOLUME_I_FOUNDATION","974A4DEEC67193EC9BB9BF604F1A15ADC52D402EC540DE2782189EBB5ECABDA9","2026-07-22T10:51:37.1720821-05:00"
"volumes\VOLUME_I_FOUNDATION\OBSERVER_ONTOLOGY.md","OBSERVER_ONTOLOGY.md",".md","8855","volumes\VOLUME_I_FOUNDATION","3FB6D2594F368C530F9CE1377B529B00465F28A7A20E458404525ED5EEBF9C28","2026-07-22T10:49:11.2534563-05:00"
"volumes\VOLUME_I_FOUNDATION\PHILOSOPHY.md","PHILOSOPHY.md",".md","0","volumes\VOLUME_I_FOUNDATION","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-17T15:34:02.1326340-05:00"
"volumes\VOLUME_I_FOUNDATION\PURPOSE.md","PURPOSE.md",".md","0","volumes\VOLUME_I_FOUNDATION","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","2026-07-17T15:34:02.1316303-05:00"
"volumes\VOLUME_I_FOUNDATION\SEMANTIC_CONVERGENCE.md","SEMANTIC_CONVERGENCE.md",".md","9595","volumes\VOLUME_I_FOUNDATION","B05385CC9E19144791B4C17303D5929C0C654312508ADDA49C031F2D91AEF0F1","2026-07-22T10:53:04.2829953-05:00"
"volumes\VOLUME_I_FOUNDATION\THEOREM_REGISTRY.md","THEOREM_REGISTRY.md",".md","12699","volumes\VOLUME_I_FOUNDATION","6A572EC0AA89D78D5A78F759219A0647D00F31236243F810BC057827963A1948","2026-07-22T11:05:54.9290941-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\CANONICAL_SOURCE_PACKET.md","CANONICAL_SOURCE_PACKET.md",".md","1059","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","1EF650200108ADD4C06719F292B29AF83205B855D7ACE5CE7B448F3278DB3100","2026-07-22T14:10:19.2009610-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\CANONICAL_THEOREM_PROFILE.json","CANONICAL_THEOREM_PROFILE.json",".json","1522","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","6A40534E653D410B74CBAD19D9A9BFA9EA109C34097D93066930BAFC3F53DDBB","2026-07-22T14:14:07.1990322-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\CANONICAL_THEOREM_PROFILE.md","CANONICAL_THEOREM_PROFILE.md",".md","955","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","7BD5A279D99BAD7E7A5711F9F69F3EA7177629EA80ECBE253FCAF0B8B2A20683","2026-07-22T14:14:08.5002017-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\PACKAGE_GENERATION_DECISION.md","PACKAGE_GENERATION_DECISION.md",".md","616","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","B83201CD616584BF7DB01A5DF92A80ED9536D1559F47993228E3A7D93F46F81B","2026-07-22T14:14:08.5977707-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\READINESS.md","READINESS.md",".md","809","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","F18F8221CF18787CB705776CE9560AFC97330B4010536C937F477FDC86274A08","2026-07-22T14:10:20.3479994-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\SOURCE_DISCOVERY_MANIFEST.json","SOURCE_DISCOVERY_MANIFEST.json",".json","853","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","F522C17325B46D6DA9CA94A3D459337527BEF2D7488B882D3D52334FB767778D","2026-07-22T14:10:20.5076312-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\SOURCE_MATCHES.csv","SOURCE_MATCHES.csv",".csv","4900","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","7537E228FFC488DD7C471A832432B0C6C32D5CDB92CDB37C7F84330CB767E617","2026-07-22T14:10:17.4707786-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\SOURCE_REVIEW_REGISTER.csv","SOURCE_REVIEW_REGISTER.csv",".csv","6166","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","0C2A3963A921B85EF4ECAE5F2F8DC4D0B167A3BE58DA66E8264D435DA859DFE9","2026-07-22T14:14:06.2043545-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\TARGET.json","TARGET.json",".json","1206","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","61F0AD808145BAF4432D727783E25B3C53137968316AE633222B35351705F65A","2026-07-22T15:34:59.7998150-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\THEOREM_DEFINITION_GAPS.csv","THEOREM_DEFINITION_GAPS.csv",".csv","938","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","D1D8030B76C51512319473482C216FF8640C10698FFE2A94550C7AB01551798F","2026-07-22T14:14:06.7662538-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE\THEOREM_SOURCE_EVIDENCE_MATRIX.csv","THEOREM_SOURCE_EVIDENCE_MATRIX.csv",".csv","6142","volumes\VOLUME_I_FOUNDATION\verification\_NEXT_VERIFICATION_INTAKE","205B03269EF58B3411F50B755A36F6ED25B3E7F4D238FBB0EF69C562DA7195E9","2026-07-22T14:14:06.4973596-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\OBSERVER_RESPONSES.COLLECTION_COPY.csv","OBSERVER_RESPONSES.COLLECTION_COPY.csv",".csv","209","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","624B26AD883AE70A954EFD2FEDE89470E562DB6D336A5A13E0E477417D7BA512","2026-07-23T17:29:56.6563738-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\OBSERVER_RESPONSES.FIELD_GUIDE.csv","OBSERVER_RESPONSES.FIELD_GUIDE.csv",".csv","2365","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","A047E651FEB1600C86E109EBC029406F0460D010F907858EE9D7D13C70A2CBB4","2026-07-23T17:29:56.6473763-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\OBSERVER_RESPONSES.MISSING_VALUES.csv","OBSERVER_RESPONSES.MISSING_VALUES.csv",".csv","2323","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","8B20F0D63F6CC84281E4D4D46ACE79A236A938F709B4527F87BA20BEEDD70475","2026-07-23T17:29:56.6685015-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\README.md","README.md",".md","1353","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","C43BF6C3AA7B25456F4C59BB5F0900FCB446A92BEFAF59396631295A67B90E61","2026-07-23T17:29:56.7619020-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\SEMANTIC_ASSESSMENTS.COLLECTION_COPY.csv","SEMANTIC_ASSESSMENTS.COLLECTION_COPY.csv",".csv","228","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","300FBA791EE13950C65B768D79B9F47D3B4AF539F604C4D62948DE2B613AA089","2026-07-23T17:29:56.7408125-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\SEMANTIC_ASSESSMENTS.FIELD_GUIDE.csv","SEMANTIC_ASSESSMENTS.FIELD_GUIDE.csv",".csv","2561","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","2AEB459E363E740F483878EA468B266A8E0C13AA2CEA2129B5ADC5F9696181A6","2026-07-23T17:29:56.7326515-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\SEMANTIC_ASSESSMENTS.MISSING_VALUES.csv","SEMANTIC_ASSESSMENTS.MISSING_VALUES.csv",".csv","2503","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","26E2BFCBAC22582DA116550043C2B86EDAF9EDDE44AD70F5E4248A655773385D","2026-07-23T17:29:56.7488075-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.COLLECTION_COPY.csv","TRIAL_CASES.COLLECTION_COPY.csv",".csv","223","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","7369B940B68498282EEA89CECAC82B48069B2AB5B63DAA43CECCD87426BA636F","2026-07-23T17:29:56.6214922-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.FIELD_GUIDE.csv","TRIAL_CASES.FIELD_GUIDE.csv",".csv","1911","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","F92CA792F385A98CDA6C7DDDF836BC46E71AE585737F590F76CBC506DB360E09","2026-07-23T17:29:56.6128727-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.MISSING_VALUES.csv","TRIAL_CASES.MISSING_VALUES.csv",".csv","1533","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","00BB848FBC6231B019E29631CB6F2DEA3814766E427C053CD06A28114C8DBD02","2026-07-23T17:29:56.6342011-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","TRIAL_CASES.csv",".csv","223","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT","7369B940B68498282EEA89CECAC82B48069B2AB5B63DAA43CECCD87426BA636F","2026-07-22T14:06:37.0751962-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.schema.txt","TRIAL_CASES.schema.txt",".txt","162","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT","3603187C1AFDD623C24843C1D02F0F5B6CEE89155F61689F5F5F99211C599226","2026-07-23T17:26:53.3057638-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.csv","OBSERVER_RESPONSES.csv",".csv","209","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE","624B26AD883AE70A954EFD2FEDE89470E562DB6D336A5A13E0E477417D7BA512","2026-07-22T14:06:37.0721991-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE\OBSERVER_RESPONSES.schema.txt","OBSERVER_RESPONSES.schema.txt",".txt","163","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\02_EVIDENCE","25314EB56071F10A9B6C774777FCC60F46873C5BC16C6C1F6EBFDB2C153B7102","2026-07-23T17:26:53.3197653-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.csv","SEMANTIC_ASSESSMENTS.csv",".csv","228","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT","300FBA791EE13950C65B768D79B9F47D3B4AF539F604C4D62948DE2B613AA089","2026-07-22T14:06:37.0741965-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT\SEMANTIC_ASSESSMENTS.schema.txt","SEMANTIC_ASSESSMENTS.schema.txt",".txt","178","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\03_ASSESSMENT","6C6C43352FFF383F58EEC95AEBE3D0A84671D7C38668BFF02038B66C7C93A6B6","2026-07-23T17:26:53.3297648-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\04_SCORING\SCORING_RECORD.md","SCORING_RECORD.md",".md","914","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\04_SCORING","C97CBE8F8AFCC031E95940999D6098F2D707ACF362ECF6FE3276B81213DF7775","2026-07-23T17:26:53.3370452-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\05_REVIEW\EVIDENCE_REVIEW.md","EVIDENCE_REVIEW.md",".md","653","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\05_REVIEW","78E7CB6424C5F2A007CCC63AEA51515F71641ED90BCBE40740D80643E31DE8A9","2026-07-23T17:26:53.3420437-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\06_OUTPUT\DISPOSITION_DRAFT.md","DISPOSITION_DRAFT.md",".md","501","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\06_OUTPUT","3280E1BF0F016C3162309CA95A5525827A6C2CBE7623E84BA5AE0503DFF5E04F","2026-07-23T17:26:53.3510453-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\06_OUTPUT\RESULTS_DRAFT.md","RESULTS_DRAFT.md",".md","488","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\06_OUTPUT","E0616CC823088B1A7E692620A239482BDE99524278E6DFF13D007BB9F4B2DCB9","2026-07-23T17:26:53.3460440-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\README.md","README.md",".md","945","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION","5F558118F6339185FF0CDDB71E1E3060632BB9DC5C58CB69AFDD4C48A59644EF","2026-07-23T17:26:53.3560455-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DEPENDENCY_CHAINS.COLLECTION_COPY.csv","DEPENDENCY_CHAINS.COLLECTION_COPY.csv",".csv","202","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","7F5A003991A102650FFE6575AC6BEEFC3EDC8D02BFDFC055B4E8D2FFD17404F2","2026-07-23T17:29:56.7689065-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DEPENDENCY_CHAINS.FIELD_GUIDE.csv","DEPENDENCY_CHAINS.FIELD_GUIDE.csv",".csv","1879","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","DF6B095FB8086FBD095FFCB75EDD5F0906B392B7E134F9506BAF940AA76AFCAF","2026-07-23T17:29:56.7689065-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DEPENDENCY_CHAINS.MISSING_VALUES.csv","DEPENDENCY_CHAINS.MISSING_VALUES.csv",".csv","1482","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","0713659EDADF6FF96392F909D42D3EB273378AAFE519051B9927D0B00754E1EC","2026-07-23T17:29:56.7689065-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DOWNSTREAM_ASSESSMENTS.COLLECTION_COPY.csv","DOWNSTREAM_ASSESSMENTS.COLLECTION_COPY.csv",".csv","222","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","201D0A0EE2FD350F660E3ECB9171607497DA80566CF7FA3090B621E152249F24","2026-07-23T17:29:56.8523751-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DOWNSTREAM_ASSESSMENTS.FIELD_GUIDE.csv","DOWNSTREAM_ASSESSMENTS.FIELD_GUIDE.csv",".csv","2597","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","BC8D167A2C817F7B1A3369329EB534A442CA6F5D72F2310BB2C336B4AF415E35","2026-07-23T17:29:56.8349340-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\DOWNSTREAM_ASSESSMENTS.MISSING_VALUES.csv","DOWNSTREAM_ASSESSMENTS.MISSING_VALUES.csv",".csv","2515","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","EFDF479ADBF56913A019108E224BFC4FF4439E7B8297F0EDCA8CE58426578DD9","2026-07-23T17:29:56.8593758-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\PROPAGATION_EVENTS.COLLECTION_COPY.csv","PROPAGATION_EVENTS.COLLECTION_COPY.csv",".csv","226","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","5BE053EDC8F888E4D9897926D67BA6172B973386AF41CCB77799A73FADF686F9","2026-07-23T17:29:56.8259366-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\PROPAGATION_EVENTS.FIELD_GUIDE.csv","PROPAGATION_EVENTS.FIELD_GUIDE.csv",".csv","2529","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","BC7E0B265E442F0889D1A450C8DFE7FE4D743FCE259A5C18ACCC0CBD21ECEE69","2026-07-23T17:29:56.8168697-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\PROPAGATION_EVENTS.MISSING_VALUES.csv","PROPAGATION_EVENTS.MISSING_VALUES.csv",".csv","2483","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","9A765EA2B0BF9477A50FAA90FB75275B3FCC27E562839ECAE90CACD6BA47BF60","2026-07-23T17:29:56.8319337-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\README.md","README.md",".md","1356","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","AD100FC89624A8527A35DC55A7FC7AD798FAF7A4FDE53E7CFF2D2900E33B1AFE","2026-07-23T17:29:56.8763754-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.COLLECTION_COPY.csv","TRIAL_CASES.COLLECTION_COPY.csv",".csv","325","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","F9D7F57EF6A96BEC24B6DCB901071F956762C224E469748C5D8F651D391A8E59","2026-07-23T17:29:56.7868563-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.FIELD_GUIDE.csv","TRIAL_CASES.FIELD_GUIDE.csv",".csv","1855","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","0927066CF8A7131698C90E2AF8B33B14881EB1F14DDAD4797F173413CA2D63A8","2026-07-23T17:29:56.7868563-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET\TRIAL_CASES.MISSING_VALUES.csv","TRIAL_CASES.MISSING_VALUES.csv",".csv","2018","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","D9EE8E297D9DAD12D47C9BB10CEB9DB45C6887584FE69844FA1745931B1DB980","2026-07-23T17:29:56.7998654-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.csv","DEPENDENCY_CHAINS.csv",".csv","202","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT","7F5A003991A102650FFE6575AC6BEEFC3EDC8D02BFDFC055B4E8D2FFD17404F2","2026-07-22T14:06:37.0767414-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\DEPENDENCY_CHAINS.schema.txt","DEPENDENCY_CHAINS.schema.txt",".txt","144","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT","7B73AFE4D937AC81BB7C6E11F84CCECB15139D97D94A70E1CC76CDC96D661D3C","2026-07-23T17:26:53.3720190-05:00"
"volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT\TRIAL_CASES.csv","TRIAL_CASES.csv",".csv","325","volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T2_CONTROLLED_EXECUTION\01_INPUT","F9D7F57EF6A96BEC24B6DCB901071F956762C224E469748C5D8F651D391A8E59","2026-07-22T14:06:37.0816611-05:00"
