"RelativePath","ArtifactClass","Extension","SizeBytes","SHA256","ReleaseEligibility"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\authority_snapshot\THEOREM_SOURCE_EVIDENCE_MATRIX.csv","VERIFICATION",".csv","6142","205B03269EF58B3411F50B755A36F6ED25B3E7F4D238FBB0EF69C562DA7195E9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\EVIDENCE_INTEGRITY_MANIFEST.csv","VERIFICATION",".csv","1451","B3B48F61E53F7001400F5972B464270A311B1903091575910F583AD47D66A6E0","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\EVIDENCE_REGISTRATION_REPORT.md","VERIFICATION",".md","1558","317CD8EE993E3208A4ACD82E966E3F6B79B18A8ECEDBEACE132A4A8841C6EE9A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\constraint\MS-T1-CONSTRAINT-0001.json","VERIFICATION",".json","2917","72A4EC86C9BB9B0114ABA0A154A43E1D1E446122B485B5F2C105D390D1BFE109","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\input\MS-T1-INPUT-0001.json","VERIFICATION",".json","924","B4760FC2F5C45A42AF56CD7879FEA0D8FCC877971D69803284CD71623E0D437D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\output\MS-T1-OUTPUT-0001.json","VERIFICATION",".json","957","36BBACDA6E91671F5373771170D9DAC92B8EC42D39F5CEDE5636B69697155070","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\trace\MS-T1-TRACE-0001.csv","VERIFICATION",".csv","1525","2E20C5EA21689B6710132B29C54176D795054212EF8890F99E2A3E968AA0692D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\registered\uncertainty\MS-T1-UNCERTAINTY-0001.json","VERIFICATION",".json","1811","DCA10C9CA4D91821840A10B0C6BFCABF8F2B81D65484CCAD984E4C89B7F94CAC","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\COLLECTION_REGISTER.csv","VERIFICATION",".csv","1285","5BB2C6F241EECCFEFDB68D0DD4DEB47F1980358306AB71E101081EA427455EB2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\EVIDENCE_COLLECTION_PLAN.md","VERIFICATION",".md","1187","2C6533193A71D60717A9D22D734EB4D5B051CBF7AF1D4645695BC7B2BB51D271","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\EVIDENCE_REGISTRATION_TEMPLATE.csv","VERIFICATION",".csv","190","75475E954BCF6FA57FFBB18047C09EC49A5D29777DC8731100FF8A7E28562D6F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\README.md","VERIFICATION",".md","1252","5912ECDCD64C12033F16E9E89FC5392B2EC78101DAB6F56466CA4CD4E9CA71C4","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\SUBMISSION_MANIFEST.csv","VERIFICATION",".csv","1934","770838C9A8F3CB841E23B2A3542A0C5411D5812D2C11CE85F9D04F689ECE2D7C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\SUBMISSION_STATUS.json","VERIFICATION",".json","657","4C12E3A9B08C0CF39AE1CBA3DA592F129BA1D793BC7FA9FABBAC4B77F47B6B5D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\constraints\CONSTRAINT_EVIDENCE_REQUEST.md","VERIFICATION",".md","728","52F00C3E7245068B9BAA04820BBCDAB61DC71004C3F1A6FAE8E3A2D16A64D361","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\constraints\MS-T1-CONSTRAINT-0001.json","VERIFICATION",".json","2917","72A4EC86C9BB9B0114ABA0A154A43E1D1E446122B485B5F2C105D390D1BFE109","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\input\INPUT_EVIDENCE_REQUEST.md","VERIFICATION",".md","934","7245866051FB1093801E36EECE6147775BA987CA6650410C24F02653FFF91E00","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\input\MS-T1-INPUT-0001.json","VERIFICATION",".json","924","B4760FC2F5C45A42AF56CD7879FEA0D8FCC877971D69803284CD71623E0D437D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\output\MS-T1-OUTPUT-0001.json","VERIFICATION",".json","957","36BBACDA6E91671F5373771170D9DAC92B8EC42D39F5CEDE5636B69697155070","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\output\OUTPUT_EVIDENCE_REQUEST.md","VERIFICATION",".md","640","CAA2DC3651D407B49A3A3C89755DF2ADEC214F1879DC2278DCD5EE16272C72B3","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\trace\MS-T1-TRACE-0001.csv","VERIFICATION",".csv","1525","2E20C5EA21689B6710132B29C54176D795054212EF8890F99E2A3E968AA0692D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\trace\TRACE_EVIDENCE_REQUEST.md","VERIFICATION",".md","653","8E543A34262ABE112CACD8448954F472BE790D9D9E0E03684A1362AE2628DF35","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\uncertainty\MS-T1-UNCERTAINTY-0001.json","VERIFICATION",".json","1811","DCA10C9CA4D91821840A10B0C6BFCABF8F2B81D65484CCAD984E4C89B7F94CAC","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\evidence\_SUBMISSIONS\uncertainty\UNCERTAINTY_EVIDENCE_REQUEST.md","VERIFICATION",".md","755","140BF3195E521239CF691D2E930168279A526723F032A17B41341EF4B9BEC4BE","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\release\PACKAGE_CLOSURE_REPORT.md","VERIFICATION",".md","1762","9918DBD68B358B675D2D8F38D75875687AD285BBB2910506BC5EB699303B1C1E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\release\PUBLICATION_DECISION.json","VERIFICATION",".json","1336","31F2B71CA0BF89C4147DD3154122CB56D4C2B52421A581C7195F1A23467A770A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\release\RELEASE_INTEGRITY.json","VERIFICATION",".json","648","89159FFABF5E41734571E1D89FE39AA7D460FF60314DD8D23E08E70A0641377B","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\release\RELEASE_MANIFEST.csv","VERIFICATION",".csv","2613","5A8E565B1CA74C37F2B1142F32A981BDAB29B5E96600FC15528706629038573E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1\trials\MS-T1-TRIAL-0001\release\VERIFICATION_STATEMENT.md","VERIFICATION",".md","1509","CACEC99FD267D2772B80A7722AD2915087FF077F37D07C2C037B7D24C8367D3D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","2172","5DA5E820BAE0D96014859A97891E989B97C6001EE52448DDA468E1DCA8EB37B0","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\DESIGN.md","VERIFICATION",".md","5864","8E7264C4811AC6009BF82F0BE031A655C20A72CBFF23BFF5FA43EF16A255E7BE","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\DISPOSITION.md","VERIFICATION",".md","498","2B1F7EE1611FBCC52DBF6CE4A4F524EB027CCBC9499C612678F679E6EBB6600D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\LIMITATIONS.md","VERIFICATION",".md","595","78659398F5E85DF50745E57282A55FF765315E944780BB5DA8E5DFC40E54FB32","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\OBSERVER_RESPONSES.csv","VERIFICATION",".csv","209","624B26AD883AE70A954EFD2FEDE89470E562DB6D336A5A13E0E477417D7BA512","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\PROCEDURE.md","VERIFICATION",".md","3001","D3C415185AD62FD3F35E3D74676A0C853113E97D61F6E57E88346F86E22972C2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","675","DDB2F126035B57C4AB5F1CC871115B970B37400DD98B9ECD4FBC86EA3330D608","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\RESULTS.md","VERIFICATION",".md","696","7B970B8A73E2C4E3871FC5012745765D2A51C9986C5A4D66B16F61B7C443B65A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","1429","E217614C4AA758DFDBB8D63DB237DDCF5C17B932EEFCE6D972678C2DF5A1DD4E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\SEMANTIC_ASSESSMENTS.csv","VERIFICATION",".csv","228","300FBA791EE13950C65B768D79B9F47D3B4AF539F604C4D62948DE2B613AA089","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T1_GOVERNED_INITIATION_TRIAL\TRIAL_CASES.csv","VERIFICATION",".csv","223","7369B940B68498282EEA89CECAC82B48069B2AB5B63DAA43CECCD87426BA636F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","2822","2FF78195D675D69761FFAA0A2FBECCDE9286D9B5A5CD05D1EFFD702F7D5575C7","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\DEPENDENCY_CHAINS.csv","VERIFICATION",".csv","202","7F5A003991A102650FFE6575AC6BEEFC3EDC8D02BFDFC055B4E8D2FFD17404F2","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\DESIGN.md","VERIFICATION",".md","7000","2DD76D5DDDE65C67C72AF4C7BE1445AA0B8F2B220604CB7D7548B985E72C8816","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\DISPOSITION.md","VERIFICATION",".md","526","A4A453746A17ED95378B44E62477D631B00A9F749F14AB32BB2BEA40F0ACBA4D","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\DOWNSTREAM_ASSESSMENTS.csv","VERIFICATION",".csv","222","201D0A0EE2FD350F660E3ECB9171607497DA80566CF7FA3090B621E152249F24","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\LIMITATIONS.md","VERIFICATION",".md","631","7E365BCB1F12F324CCADFADF4EB45CBCC23EB4EDD074E8BBEA56FEC0D788D495","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\PROCEDURE.md","VERIFICATION",".md","3594","9952D7CC110ED8415F12B12211C672E3735E361FCD7D920DF1323BF9C693DDC1","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\PROPAGATION_EVENTS.csv","VERIFICATION",".csv","226","5BE053EDC8F888E4D9897926D67BA6172B973386AF41CCB77799A73FADF686F9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","792","4D89109D8AC2713AB6AB13989A2289A78C3EBC8B6512B6076D70BDF95EA9EAE3","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\RESULTS.md","VERIFICATION",".md","834","2876EBBFF33AD72BAEA9CFDAA389C6EF2B9A10CFFF09471084934EE52D9A0A24","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","1604","A59592DDB9B34D2C4CCA5057E562A2DC78B2F05A2BCDBB08D04044054C0D1B2C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\TRIAL_CASES.csv","VERIFICATION",".csv","325","F9D7F57EF6A96BEC24B6DCB901071F956762C224E469748C5D8F651D391A8E59","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\ACTION_DECISIONS.csv","VERIFICATION",".csv","413","216114B98C0538467B103052CD57B440C80226735C888AC4B585031BE70D0973","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\AUTHORITY_ASSESSMENTS.csv","VERIFICATION",".csv","726","768142BC3CB84CC7ECCD4FAC3E3C7E745CCCC29ED6EEF985883EC883A3F3A30B","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\AUTHORITY_ASSIGNMENTS.csv","VERIFICATION",".csv","440","3AED07F8731ABAD73814994D89D6D8BC5B2C051BB6901571209408150874E8E9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\AUTHORITY_SCENARIOS.csv","VERIFICATION",".csv","596","0EBC16FFB6B97D928EC8CD10F37507EC7C0A2258A4163BDD89E7794E298541F9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","4053","1243FA6DF8D75F27914F6068782F7D0F2C6BF099CFC33B97A446F676D5408F68","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\DESIGN.md","VERIFICATION",".md","8492","20A844CE9B448D8F26BCEAA1F4E7D2AFB21C671194C2C926EE9E2C4CF188C3FB","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\DISPOSITION.md","VERIFICATION",".md","623","5706C3B42EBBA58FF0EAD9531C59131625A437669F237E3A26A8CA7A286DAB36","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\LIMITATIONS.md","VERIFICATION",".md","656","8766297D0002574B9592BE861445B3ACB16331963DA09F00C958DB3D44B7035C","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\PARTICIPANT_CAPABILITIES.csv","VERIFICATION",".csv","330","E86363A744A739F356978BA469EB7CA2061885B943B9BC371C675C9E40F08F33","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\PROCEDURE.md","VERIFICATION",".md","4255","29667D77CCA0BC8BC4E1C87603707EEDD7720D69C89DBB98306DA3BBDB6D7FC6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","792","1F9B836CA7247FD4076F65EC1EEBA945FE7B41EB660D154837B8DE57C3CE8F6F","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\RESULTS.md","VERIFICATION",".md","1382","831D8F3A6F5178D3AB48FDC5312408AA12FCB9CF2BE5B4FF6587D638091BB83B","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T3_CAPABILITY_AUTHORITY_SEPARATION_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","2201","9F3ED5F4EE99BD64CDDCA35266634B5D5661239AFE8DA3619EC36C419D78D410","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","4400","E10ADE21FB28395FE46830441E24F55AB2C5711969E183906D318C4D806D4419","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\DESIGN.md","VERIFICATION",".md","7992","86BA5FDA1DFDB11EC56268F1C15B132D6515CA2B56FDAC76879516E367DDB2B9","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\DISPOSITION.md","VERIFICATION",".md","1302","1E5A3061073C723E0FEFC354336FF7D4F60139C91FFDB01333B2FD7ECCA17DC5","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\DOMAIN_PROFILES.csv","VERIFICATION",".csv","2427","A6A8E37D568FBD35286316D13F8662C8400D4518664B2FB49730E3212A5680AC","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\LIMITATIONS.md","VERIFICATION",".md","626","64E84660A35B1E9E6FB6819CABD7117884F53B3248319094B0567EAADE675ADE","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\OBSERVER_BASELINES.csv","VERIFICATION",".csv","534","308B0F55B8E08BC7086873C240733B58A06B1370AA12B95D8B0207285F4EAB96","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\PROCEDURE.md","VERIFICATION",".md","4413","1EE619922C320E708172578BE0E35168052DED7568FEE465FEB280183E6F2689","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","761","4FC46E536885542815349471A7A350BDA0AEB0385E658EB5BF7787D383B1B367","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\RESULTS.md","VERIFICATION",".md","4168","A68C1C76CA3EC3467770EE6F17AA77652DD061CF066742C56BE543D6AD8B3D48","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","1791","B2D380495AF9FF9B2AD69E818B882FD4B9C710A340BAB225D80A4EBCAFAE0898","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\TRANSFER_ASSESSMENTS.csv","VERIFICATION",".csv","10879","72A943351C5425129B4D508D1328A702F40FFB4B793A004C621560810428EA34","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\TRANSFER_CASES.csv","VERIFICATION",".csv","806","DE6FE27B6A5CB831D25661CA7BC21E2F65E47A1347036ADAB6810AC316DD3571","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\TRANSFER_RESPONSES.csv","VERIFICATION",".csv","1961","861BEEF43BA84F996D2B07D9DE71DD9592008D64EEADA259F6C06F4D9C4D4113","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\VERSION_PROFILES.csv","VERIFICATION",".csv","919","DBC7EEC196F857D702B67C9E937871185B6C6262C15BEB52CE6ED1CDB7463598","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","3992","F76FC9A7143B10147E9D1B46E08C773A033CAC85C83B7E925C8B28B30D22542E","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\DESIGN.md","VERIFICATION",".md","7896","6B16FA75C20EE4A748720508923F0FA9A7967A38A011B61A5B81D9198A647375","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\DISPOSITION.md","VERIFICATION",".md","1240","098516751A4EDE571A0B9FC66329428BB35E69686D8FBBF38EC9A16C61D08882","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\LIMITATIONS.md","VERIFICATION",".md","625","29A64CDE16C6421F4DCA9BC3EA7EFA24619D1328566D3E718D3D1C6EF4A0127A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\MATERIAL_REVISIONS.csv","VERIFICATION",".csv","794","B74C3B1600C7EEC8AAF2CBFBCD32581536D385ADDD3F899D5E7B6E8AE2F32166","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\OBSERVER_BASELINES.csv","VERIFICATION",".csv","644","FE2ECA8EBA09408C167B3E85C6C501C14C9584AAAACC7FBF2259D4A7A9485454","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\POST_REVISION_RESPONSES.csv","VERIFICATION",".csv","1606","1DE8800412AA1F7FE72994A4538ECABEE018A259D3397998167CF0C7629187D5","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\PROCEDURE.md","VERIFICATION",".md","3997","FF76CA2F090AE4AFC48B7294FE0530066194AF8F3D1E0926F79A705AF5EAB571","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","812","1E399C96C88D9C93B98D5601EAC7E5EB8853FD5F42A6EA71CEAF8090A23C0147","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\RESULTS.md","VERIFICATION",".md","3331","F0BBB0131A3132D0150116047E6E7919470DDC99A2915C2A0A09EBC8A6AE7A81","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\REVALIDATION_ASSESSMENTS.csv","VERIFICATION",".csv","8252","FA920F5892D4D914240DCAB10C7DAD808339FE7BD032547D642BC84BECE20FA6","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\REVALIDATION_CASES.csv","VERIFICATION",".csv","1212","23E4BD44AEEF4D4A6C6EBC7A341994FB5AD14701CAA78D18CD50FACA5792EC9A","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\SCORING_MODEL.md","VERIFICATION",".md","1743","A540082DA76431F3867DF75894FCD04616AC2236EC4FF85D01C1DC9AC6F6D8AF","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\DATA_DICTIONARY.md","VERIFICATION",".md","3897","6D6AF3F9E01C06549CACE875DF7EBC1886309C1623FF577A98508D930AD60A25","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\DESIGN.md","VERIFICATION",".md","8666","43ED6102688A9C71408FA227973257FB9D38D56569472B12E98E3D1B64816602","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\DISPOSITION.md","VERIFICATION",".md","1411","04D253430ACAD69B715F2A08C267F97F963E52B23647C11FC0648DFA50000E87","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\LIMITATIONS.md","VERIFICATION",".md","611","6C5CFE719B2F065063BA59DB2F2D3B6C32395869FC14B15545283124FDB52A75","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\OBSERVER_RESPONSES.csv","VERIFICATION",".csv","1281","D0EA74DECB309985E3C38DEB33C31503D2909D63BE171F6257CC4C5AE3693B83","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\PROCEDURE.md","VERIFICATION",".md","4421","2085D4AB0FB0571418FFED177F5ED3404E2E15378D6092C9732E255627A0D873","ELIGIBLE"
"volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\REPRODUCIBILITY.md","VERIFICATION",".md","838","2B2C7515E64A8C0AD71452400AC60E314DDE5CF7B8754EFCCA80112B8185CC2C","ELIGIBLE"
