"RelativePath","FullPath","FileSizeBytes","ImportStatus","ImportError","RowCount","ColumnCount","Columns","HasTheoremID","HasFieldName","HasEntryAuthority","HasSourceFile","HasCsvRow","HasRecordIdentity","HasProposedValue","HasSourceReference","HasReviewStatus","HasCaseID","HasDependencyID","HasEvidenceID","HasAssessmentID","ControlledIDRows","CaseIDRows","GovernedCaseDesignRows","GovernedDependencyRows","PendingReviewRows","ApprovedRows","BlankProposedValueRows","SHA256"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL/TRANSFER_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\TRANSFER_ASSESSMENTS.csv","10879","PASS","","36","12","AssessmentID | ResponseID | PropertyClass | AssessorID | AssessmentResult | Materiality | Compensability | EvidenceReference | Rationale | TransferDisposition | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","72A943351C5425129B4D508D1328A702F40FFB4B793A004C621560810428EA34"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL/TRANSFER_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\TRANSFER_CASES.csv","806","PASS","","4","11","TransferCaseID | ObserverID | SourceDomainID | TargetDomainID | SourceVersion | TargetVersion | DomainDistanceClass | VersionChangeClass | TransferRuleID | ExpectedDisposition | CaseStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","DE6FE27B6A5CB831D25661CA7BC21E2F65E47A1347036ADAB6810AC316DD3571"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL/TRANSFER_RESPONSES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\TRANSFER_RESPONSES.csv","1961","PASS","","4","12","ResponseID | TransferCaseID | ObserverID | TargetReconstruction | TargetVersionIdentified | AuthoritySourceIdentified | DeclaredTransferStatus | RevalidationRequired | DeclaredUncertainty | EvidenceReferences | SubmittedAt | ResponseStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","861BEEF43BA84F996D2B07D9DE71DD9592008D64EEADA259F6C06F4D9C4D4113"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL/VERSION_PROFILES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T4_DOMAIN_VERSION_RELATIVITY_TRIAL\VERSION_PROFILES.csv","919","PASS","","4","10","VersionProfileID | DomainID | Version | EffectiveDate | Supersedes | ChangeClass | MaterialChanges | AuthorityState | CanonicalSource | VersionStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","DBC7EEC196F857D702B67C9E937871185B6C6262C15BEB52CE6ED1CDB7463598"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL/MATERIAL_REVISIONS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\MATERIAL_REVISIONS.csv","794","PASS","","2","12","RevisionID | SourceVersion | TargetVersion | EffectiveDate | ChangeClass | MaterialChangeType | AffectedObjects | AffectedProperties | CompatibilityState | AuthoritySource | CanonicalSource | RevisionStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","B74C3B1600C7EEC8AAF2CBFBCD32581536D385ADDD3F899D5E7B6E8AE2F32166"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL/OBSERVER_BASELINES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\OBSERVER_BASELINES.csv","644","PASS","","1","10","BaselineID | ObserverID | DomainID | VerifiedVersion | VerifiedCapabilities | EvidenceReference | VerifiedAt | ValidUntil | AuthorityScope | Limitations","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","FE2ECA8EBA09408C167B3E85C6C501C14C9584AAAACC7FBF2259D4A7A9485454"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL/POST_REVISION_RESPONSES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\POST_REVISION_RESPONSES.csv","1606","PASS","","3","12","ResponseID | CaseID | ObserverID | GoverningVersionIdentified | CurrentReconstruction | SupersededRulesIdentified | AuthoritySourceIdentified | RevalidationClaim | DeclaredUncertainty | EvidenceReferences | SubmittedAt | ResponseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","1DE8800412AA1F7FE72994A4538ECABEE018A259D3397998167CF0C7629187D5"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL/REVALIDATION_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\REVALIDATION_ASSESSMENTS.csv","8252","PASS","","27","12","AssessmentID | ResponseID | PropertyClass | AssessorID | AssessmentResult | Materiality | Compensability | EvidenceReference | Rationale | RevalidationDisposition | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","FA920F5892D4D914240DCAB10C7DAD808339FE7BD032547D642BC84BECE20FA6"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL/REVALIDATION_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T5_MATERIAL_CHANGE_REVALIDATION_TRIAL\REVALIDATION_CASES.csv","1212","PASS","","3","11","CaseID | ObserverID | RevisionID | SourceVersion | TargetVersion | RevalidationCondition | AffectedPropertyClass | CurrentCanonicalValue | SupersededValue | ExpectedDisposition | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","23E4BD44AEEF4D4A6C6EBC7A341994FB5AD14701CAA78D18CD50FACA5792EC9A"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL/OBSERVER_RESPONSES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\OBSERVER_RESPONSES.csv","1281","PASS","","3","13","ResponseID | CaseID | ObserverID | EvidenceStateIdentified | UncertaintyClassIdentified | Interpretation | Decision | CertaintyClaim | DeclaredUncertainty | ResolutionRequirements | EvidenceReferences | SubmittedAt | ResponseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","D0EA74DECB309985E3C38DEB33C31503D2909D63BE171F6257CC4C5AE3693B83"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL/SOURCE_UNCERTAINTY_STATES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\SOURCE_UNCERTAINTY_STATES.csv","895","PASS","","2","10","SourceStateID | EvidenceObjectID | UncertaintyClass | AffectedProperty | UncertaintySource | Materiality | ResolutionState | CanonicalEvidence | ProhibitedInference | GoverningVersion","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","D14494D167D832D875E9A6F02E8638C13A6F192E766C2F7827804778171348A1"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL/UNCERTAINTY_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\UNCERTAINTY_ASSESSMENTS.csv","7848","PASS","","27","11","AssessmentID | ResponseID | PropertyClass | AssessorID | AssessmentResult | Materiality | Compensability | EvidenceReference | Rationale | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","E2504BCBB57D140B937E43A593D2742EA81E2BB09FADD94FF3E0E5712790E641"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL/UNCERTAINTY_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\UNCERTAINTY_CASES.csv","1049","PASS","","3","9","CaseID | SourceStateID | Condition | InterpretationTask | DecisionRequired | CanonicalResponseClass | ProhibitedResponseClass | ExpectedDisposition | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","6ABE6E8B96C7D5DC984117462FBB681851354E39B97495C0A6AED27EFCF7ED9F"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL/UNCERTAINTY_TRANSFORMATIONS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T6_UNCERTAINTY_NON_ERASURE_TRIAL\UNCERTAINTY_TRANSFORMATIONS.csv","910","PASS","","3","10","TransformationID | ResponseID | SourceUncertaintyClass | OutputUncertaintyClass | TransformationClass | SupportingEvidence | CertaintyAsserted | ActionOccurred | ResidualUncertainty | TraceabilityState","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","91A4A7A822146BD46099BF3E1532BD175494FA2D4D701FCC3C6A3EF6FF0BA449"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T7_SCOPE_NON_EXPANSION_TRIAL/INTERPRETATION_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\INTERPRETATION_CASES.csv","1210","PASS","","3","9","CaseID | ClaimID | ScopePropertyClass | Condition | InterpretationTask | AdditionalEvidence | ExpectedClassification | ProhibitedClassification | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","73ED7AB1E92574AB61CE6A70B5456A26A82F83D390E54F385B32AF1EACA64B7F"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T7_SCOPE_NON_EXPANSION_TRIAL/OBSERVER_RESPONSES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\OBSERVER_RESPONSES.csv","2879","PASS","","3","17","ResponseID | CaseID | ObserverID | RestatedClaim | IdentifiedSubject | IdentifiedDomain | IdentifiedConditions | IdentifiedEvidenceBoundary | IdentifiedAuthorityBoundary | IdentifiedVersion | IdentifiedApplication | IdentifiedExclusions | Interpretation | DerivationClaimed | EvidenceReferences | SubmittedAt | ResponseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","2290F73F51FA89060D4B2192D9BBA4837375AC65C10703B6112F458AE0AD4C9A"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T7_SCOPE_NON_EXPANSION_TRIAL/SCOPE_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\SCOPE_ASSESSMENTS.csv","8626","PASS","","27","11","AssessmentID | ResponseID | PropertyClass | AssessorID | AssessmentResult | Materiality | Compensability | EvidenceReference | Rationale | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","999DAC37AFFBFBE7824AFD6A1EF61C2D6FEA557B0856EE89EBAEA3CAEC13525C"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T7_SCOPE_NON_EXPANSION_TRIAL/SCOPE_PROFILES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\SCOPE_PROFILES.csv","3330","PASS","","9","9","ScopeProfileID | ClaimID | PropertyClass | CanonicalValue | ProhibitedExpansion | PermittedDerivation | Materiality | Compensability | EvidenceReference","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","F25E1A50E8D3EFFB0AD2E6F25FC3D9DF810CA207F85776CDC7DB17BE9D9F0B4F"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T7_SCOPE_NON_EXPANSION_TRIAL/SOURCE_CLAIMS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T7_SCOPE_NON_EXPANSION_TRIAL\SOURCE_CLAIMS.csv","1388","PASS","","1","13","ClaimID | CanonicalText | Subject | Domain | Conditions | EvidenceBoundary | AuthorityBoundary | GoverningVersion | IntendedApplication | Exclusions | UncertaintyState | CanonicalSource | ClaimStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","6A827DD5B8192538D5DCCBE36AC0FBC1DFBE93429C57BBE0927B7CE4DBE36C52"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL/CANONICAL_OBJECTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\CANONICAL_OBJECTS.csv","359","PASS","","1","9","ObjectID | ObjectType | ObjectName | CanonicalDefinition | Domain | GoverningVersion | AuthoritySource | CanonicalSource | ObjectStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","9695625F349DA2A8EBF4ED319862FB151D3EABC61D4BC3C06D973287E3E72697"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL/EVIDENCE_REFERENCES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\EVIDENCE_REFERENCES.csv","779","PASS","","10","9","EvidenceID | EvidenceType | SourceReference | GoverningVersion | ProvenanceAuthority | IntegrityReference | UncertaintyState | AccessibilityState | EvidenceStatus","False","False","False","False","False","False","False","True","False","False","False","True","False","0","0","0","0","0","0","0","2FA8C204AF4B211B55AE764B701ED22275DCA36B9D89A5B3E83066920025D263"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL/RECONSTRUCTION_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\RECONSTRUCTION_CASES.csv","1044","PASS","","4","9","CaseID | ChainID | Condition | TargetProperties | HiddenLinks | ExpectedReconstruction | ExpectedDisposition | GoverningVersion | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","9F72601AE86B05C51B6FD2711B99D15328B7113421258572618B3DB865F28626"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL/RECONSTRUCTION_RESPONSES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\RECONSTRUCTION_RESPONSES.csv","1047","PASS","","4","16","ResponseID | CaseID | ObserverID | ReconstructedObjectID | ReconstructedSource | ReconstructedVersion | ReconstructedAuthority | ReconstructedDependencies | ReconstructedTransformations | ReconstructedEvidence | ReconstructedUncertainty | ReconstructedSupersession | MissingOrAmbiguousLinks | EvidenceReferences | SubmittedAt | ResponseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","4DB558E55297074B2845C1F49AD10E093A6D5884466BEA6CBE123766287B124E"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL/TRACEABILITY_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\TRACEABILITY_ASSESSMENTS.csv","10271","PASS","","40","12","AssessmentID | ResponseID | PropertyClass | AssessorID | AssessmentResult | FailureClass | Materiality | Compensability | EvidenceReference | Rationale | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","354494B378F9372AEF9C85736F9F702BB6E4073FE17EC9A3EEFC75DD335680BB"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL/TRACEABILITY_CHAINS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T8_TRACEABILITY_RECONSTRUCTION_TRIAL\TRACEABILITY_CHAINS.csv","1208","PASS","","4","11","ChainID | SourceObjectID | ResultObjectID | LinkSequence | RequiredLinkCount | ResolvedLinkCount | MissingLinkClasses | TransformationCount | RevisionDepth | ChainCondition | ChainStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","02A81EB85DC51C0D5522C9E85B1AACF6CBAB3F67625AA0C5286029D3FE7FD0CA"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T9_STEWARDSHIP_CONTINUITY_TRIAL/CONTINUITY_ASSESSMENTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\CONTINUITY_ASSESSMENTS.csv","13078","PASS","","44","12","AssessmentID | ResponseID | PropertyClass | AssessorID | AssessmentResult | Materiality | Compensability | EvidenceReference | Rationale | TransitionDisposition | AdjudicationStatus | FinalResult","False","False","False","False","False","False","False","False","False","False","False","False","True","0","0","0","0","0","0","0","923415BA6377209BB472A234340A4EBB5A99257F9CF70AFC75AAF65296B64E5A"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T9_STEWARDSHIP_CONTINUITY_TRIAL/CONTINUITY_CASES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\CONTINUITY_CASES.csv","1576","PASS","","4","9","CaseID | TransferID | Condition | TargetProperties | MissingProperties | OperationalTask | ExpectedDisposition | GoverningVersion | CaseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","28E8050CF07D635F1343AB5824E27343A77FF48B38FDB4FDADD3FEC92474DD78"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T9_STEWARDSHIP_CONTINUITY_TRIAL/GOVERNED_OBJECTS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\GOVERNED_OBJECTS.csv","553","PASS","","1","10","ObjectID | ObjectName | ObjectType | CanonicalDefinition | CanonicalSource | GoverningVersion | Domain | Dependencies | UncertaintyState | ObjectStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","FAA51B2D8709E0DECFA07D66A2199A706A5D84797DA571578852A448C41A3680"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T9_STEWARDSHIP_CONTINUITY_TRIAL/STEWARD_PROFILES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\STEWARD_PROFILES.csv","897","PASS","","2","10","StewardID | StewardRole | CapabilityStatus | AuthoritySource | AuthorityScope | EffectiveFrom | EffectiveUntil | Limitations | EvidenceReference | StewardStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","2BF67700CFADED860E08D5C73473C946782C65C1D7F2E0703B493BE0CA5C26F3"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T9_STEWARDSHIP_CONTINUITY_TRIAL/STEWARDSHIP_TRANSFERS.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\STEWARDSHIP_TRANSFERS.csv","1376","PASS","","4","12","TransferID | ObjectID | SourceStewardID | TargetStewardID | TransferAuthority | TransferredDuties | ExcludedDuties | OpenObligations | EffectiveTime | AcceptanceState | TransitionCondition | TransferStatus","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","8B5363074F57B6CC5F74B577D244B7C2213E84BD836D70911152E2C3F81FA1A6"
"volumes/VOLUME_I_FOUNDATION/verification/MS-T9_STEWARDSHIP_CONTINUITY_TRIAL/SUCCESSOR_RESPONSES.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\MS-T9_STEWARDSHIP_CONTINUITY_TRIAL\SUCCESSOR_RESPONSES.csv","2231","PASS","","4","18","ResponseID | CaseID | SuccessorStewardID | IdentifiedObjectID | IdentifiedCanonicalSource | IdentifiedVersion | IdentifiedAuthority | IdentifiedExcludedAuthority | IdentifiedDependencies | IdentifiedUncertainty | IdentifiedOpenObligations | IdentifiedRevisionHistory | IdentifiedEffectiveTime | IdentifiedAcceptanceLimits | OperationalDecision | EvidenceReferences | SubmittedAt | ResponseStatus","False","False","False","False","False","False","False","False","False","True","False","False","False","0","0","0","0","0","0","0","412DCE598967091F53DB204016A75243DA198ED26093FC0C540E7415A5CA4A57"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_COLLECTION_PACKET_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_COLLECTION_PACKET_REGISTER.csv","5392","PASS","","7","12","TheoremID | Sequence | FileName | CollectionClass | WorkingPath | CollectionCopyPath | FieldGuidePath | MissingValuesPath | ExistingRowCount | ColumnCount | MissingValueCount | CollectionState","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","3A90CF3791B961E6489A8670D9D6EFFBB284FBDD9FA8F4B99FF0C2E83358FBF6"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_CSV_READINESS_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_CSV_READINESS_REGISTER.csv","1949","PASS","","7","11","TheoremID | FileName | Exists | ImportedRowCount | MeaningfulRowCount | CompleteRowCount | IncompleteRowCount | BlankCellCount | ColumnCount | Columns | Readiness","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","1E4084439484F1587A3B25339113900B4A66BE710F337D8A190B0C6FE70A7EED"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_CONTROL_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_CONTROL_REGISTER.csv","1498","PASS","","10","5","ControlID | TheoremID | ControlClass | ControlDescription | ControlStatus","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","A0DF240A5DD9A60DF56D4FC379BD16F8286D92A1D24589753AD8221773AEB089"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_ENTRY_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_ENTRY_REGISTER.csv","973","PASS","","8","6","TheoremID | FileName | IdentityColumn | SuggestedNextIdentity | EntryStatus | EntryAuthority","True","False","True","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","B5C182DBBF07E0DEF98865DD29AA95F0D9D5086FD3E5B32CCC025CBBF9161CAE"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_FILE_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_FILE_REGISTER.csv","2635","PASS","","7","9","TheoremID | FileName | SourcePath | WorkingPath | IdentityColumn | ColumnCount | SourceRowCount | WorkingStatus | EvidenceAuthority","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","9291F58819773663FE1857906A6A646DC7F4D54316A1D284C5EACA23807BEB1E"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_GATE_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_GATE_REGISTER.csv","271","PASS","","2","6","TheoremID | CaseDefinitionGate | EvidenceCollectionGate | AssessmentGate | ScoringGate | CurrentExecutionPhase","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","74022FF14BC6AE78963D6A485A23162134B17287DC1A7F87CB457575BCCD7842"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_PLAN.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_PLAN.csv","1182","PASS","","15","4","TheoremID | Step | Action | Status","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","546A5698D0A893D2811561534C7196B53F30D77FB4A17B1A82109A075DFCD6CC"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_REQUIREMENT_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_REQUIREMENT_REGISTER.csv","3","EMPTY","","0","0","","False","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_STAGE_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_STAGE_REGISTER.csv","1317","PASS","","18","10","TheoremID | StageNumber | StageName | StageStatus | StartedAt | CompletedAt | Executor | Reviewer | EvidenceReference | Notes","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","1AAFA638D69C75D1283244F42D2956EECAD244E887E50D91D69266664D30E1C6"
"volumes/VOLUME_I_FOUNDATION/verification/readiness/MS-T1_T2_EXECUTION_VALIDATION_REGISTER.csv","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\readiness\MS-T1_T2_EXECUTION_VALIDATION_REGISTER.csv","1215","PASS","","7","13","TheoremID | TrialName | FileName | FileRole | Exists | SchemaPresent | RowCount | MeaningfulRows | CompleteRows | IncompleteRows | DuplicateIdentityCount | ValidationStatus | Blocking","True","False","False","False","False","False","False","False","False","False","False","False","False","0","0","0","0","0","0","0","F13E1E4AD8E6F2A3F2F7D515ED68F0D031E02E16F38AB123D8292B928833A60A"
