"Category","DirectoryName","RelativePath","FullPath","DirectFileCount","CsvCount","JsonCount","MarkdownCount","PowerShellCount"
"OTHER","reference-maintenance","post-release-governance/reference-maintenance","C:\Users\18177\morning-star\post-release-governance\reference-maintenance","3","0","0","3","0"
"OTHER","procedures","procedures","C:\Users\18177\morning-star\procedures","0","0","0","0","0"
"OTHER","publication","publication","C:\Users\18177\morning-star\publication","8","0","0","8","0"
"OTHER","recursive-architecture-synthesis","recursive-architecture-synthesis","C:\Users\18177\morning-star\recursive-architecture-synthesis","0","0","0","0","0"
"OTHER","architecture-knowledge-graph","recursive-architecture-synthesis/architecture-knowledge-graph","C:\Users\18177\morning-star\recursive-architecture-synthesis\architecture-knowledge-graph","3","0","0","3","0"
"OTHER","cross-system-pattern-analysis","recursive-architecture-synthesis/cross-system-pattern-analysis","C:\Users\18177\morning-star\recursive-architecture-synthesis\cross-system-pattern-analysis","3","0","0","3","0"
"OTHER","final-consolidation","recursive-architecture-synthesis/final-consolidation","C:\Users\18177\morning-star\recursive-architecture-synthesis\final-consolidation","3","0","0","3","0"
"OTHER","recursive-system-harmonization","recursive-architecture-synthesis/recursive-system-harmonization","C:\Users\18177\morning-star\recursive-architecture-synthesis\recursive-system-harmonization","3","0","0","3","0"
"OTHER","unified-meta-architecture-model","recursive-architecture-synthesis/unified-meta-architecture-model","C:\Users\18177\morning-star\recursive-architecture-synthesis\unified-meta-architecture-model","3","0","0","3","0"
"OTHER","registries","registries","C:\Users\18177\morning-star\registries","15","12","0","3","0"
"OTHER","release","release","C:\Users\18177\morning-star\release","1","1","0","0","0"
"OTHER","research-network","research-network","C:\Users\18177\morning-star\research-network","0","0","0","0","0"
"OTHER","collaboration-infrastructure","research-network/collaboration-infrastructure","C:\Users\18177\morning-star\research-network\collaboration-infrastructure","3","0","0","3","0"
"OTHER","institutional-network","research-network/institutional-network","C:\Users\18177\morning-star\research-network\institutional-network","3","0","0","3","0"
"OTHER","knowledge-exchange","research-network/knowledge-exchange","C:\Users\18177\morning-star\research-network\knowledge-exchange","3","0","0","3","0"
"OTHER","researcher-network","research-network/researcher-network","C:\Users\18177\morning-star\research-network\researcher-network","3","0","0","3","0"
"OTHER","research-programs","research-network/research-programs","C:\Users\18177\morning-star\research-network\research-programs","3","0","0","3","0"
"OTHER","research-operating-system","research-operating-system","C:\Users\18177\morning-star\research-operating-system","0","0","0","0","0"
"OTHER","experiment-management","research-operating-system/experiment-management","C:\Users\18177\morning-star\research-operating-system\experiment-management","3","0","0","3","0"
"OTHER","knowledge-operations","research-operating-system/knowledge-operations","C:\Users\18177\morning-star\research-operating-system\knowledge-operations","3","0","0","3","0"
"OTHER","research-continuity","research-operating-system/research-continuity","C:\Users\18177\morning-star\research-operating-system\research-continuity","3","0","0","3","0"
"OTHER","research-governance","research-operating-system/research-governance","C:\Users\18177\morning-star\research-operating-system\research-governance","3","0","0","3","0"
"OTHER","research-workflows","research-operating-system/research-workflows","C:\Users\18177\morning-star\research-operating-system\research-workflows","3","0","0","3","0"
"OTHER","research-publication","research-publication","C:\Users\18177\morning-star\research-publication","0","0","0","0","0"
"OTHER","deposit","research-publication/deposit","C:\Users\18177\morning-star\research-publication\deposit","4","0","0","4","0"
"OTHER","executive-summaries","research-publication/executive-summaries","C:\Users\18177\morning-star\research-publication\executive-summaries","3","0","0","3","0"
"OTHER","metadata","research-publication/metadata","C:\Users\18177\morning-star\research-publication\metadata","5","0","0","5","0"
"OTHER","outreach","research-publication/outreach","C:\Users\18177\morning-star\research-publication\outreach","4","0","0","4","0"
"OTHER","papers","research-publication/papers","C:\Users\18177\morning-star\research-publication\papers","1","0","0","1","0"
"OTHER","review","research-publication/review","C:\Users\18177\morning-star\research-publication\review","4","0","0","4","0"
"OTHER","technical-reports","research-publication/technical-reports","C:\Users\18177\morning-star\research-publication\technical-reports","3","0","0","3","0"
"OTHER","runtime","runtime","C:\Users\18177\morning-star\runtime","3","0","1","1","0"
"OTHER",".mypy_cache","runtime/.mypy_cache","C:\Users\18177\morning-star\runtime\.mypy_cache","2","0","0","0","0"
"OTHER","3.11","runtime/.mypy_cache/3.11","C:\Users\18177\morning-star\runtime\.mypy_cache\3.11","16","0","0","0","0"
"OTHER",".pytest_cache","runtime/.pytest_cache","C:\Users\18177\morning-star\runtime\.pytest_cache","3","0","0","1","0"
"OTHER","v","runtime/.pytest_cache/v","C:\Users\18177\morning-star\runtime\.pytest_cache\v","0","0","0","0","0"
"OTHER","cache","runtime/.pytest_cache/v/cache","C:\Users\18177\morning-star\runtime\.pytest_cache\v\cache","2","0","0","0","0"
"OTHER","coverage","runtime/coverage","C:\Users\18177\morning-star\runtime\coverage","1","1","0","0","0"
"OTHER","release","runtime/release","C:\Users\18177\morning-star\runtime\release","0","0","0","0","0"
"OTHER","schemas","runtime/schemas","C:\Users\18177\morning-star\runtime\schemas","1","0","1","0","0"
"OTHER","src","runtime/src","C:\Users\18177\morning-star\runtime\src","0","0","0","0","0"
"OTHER","morning_star","runtime/src/morning_star","C:\Users\18177\morning-star\runtime\src\morning_star","1","0","0","0","0"
"OTHER","api","runtime/src/morning_star/api","C:\Users\18177\morning-star\runtime\src\morning_star\api","2","0","0","0","0"
"OTHER","cli","runtime/src/morning_star/cli","C:\Users\18177\morning-star\runtime\src\morning_star\cli","2","0","0","0","0"
"OTHER","config","runtime/src/morning_star/config","C:\Users\18177\morning-star\runtime\src\morning_star\config","2","0","0","0","0"
"OTHER","engines","runtime/src/morning_star/engines","C:\Users\18177\morning-star\runtime\src\morning_star\engines","10","0","0","0","0"
"OTHER","models","runtime/src/morning_star/models","C:\Users\18177\morning-star\runtime\src\morning_star\models","9","0","0","0","0"
"OTHER","registries","runtime/src/morning_star/registries","C:\Users\18177\morning-star\runtime\src\morning_star\registries","7","0","0","0","0"
"OTHER","storage","runtime/src/morning_star/storage","C:\Users\18177\morning-star\runtime\src\morning_star\storage","2","0","0","0","0"
"OTHER","tests","runtime/tests","C:\Users\18177\morning-star\runtime\tests","24","0","0","0","0"
"OTHER","fixtures","runtime/tests/fixtures","C:\Users\18177\morning-star\runtime\tests\fixtures","0","0","0","0","0"
"OTHER","scenarios","runtime/tests/scenarios","C:\Users\18177\morning-star\runtime\tests\scenarios","1","0","0","0","0"
"OTHER","schemas","schemas","C:\Users\18177\morning-star\schemas","1","0","1","0","0"
"OTHER","self-evolving-architecture","self-evolving-architecture","C:\Users\18177\morning-star\self-evolving-architecture","0","0","0","0","0"
"OTHER","adaptive-evolution-governance","self-evolving-architecture/adaptive-evolution-governance","C:\Users\18177\morning-star\self-evolving-architecture\adaptive-evolution-governance","3","0","0","3","0"
"OTHER","emergent-capability-integration","self-evolving-architecture/emergent-capability-integration","C:\Users\18177\morning-star\self-evolving-architecture\emergent-capability-integration","3","0","0","3","0"
"OTHER","final-consolidation","self-evolving-architecture/final-consolidation","C:\Users\18177\morning-star\self-evolving-architecture\final-consolidation","3","0","0","3","0"
"OTHER","recursive-architecture-learning","self-evolving-architecture/recursive-architecture-learning","C:\Users\18177\morning-star\self-evolving-architecture\recursive-architecture-learning","3","0","0","3","0"
"OTHER","self-evolving-ecosystem-continuum","self-evolving-architecture/self-evolving-ecosystem-continuum","C:\Users\18177\morning-star\self-evolving-architecture\self-evolving-ecosystem-continuum","3","0","0","3","0"
"OTHER","successor","successor","C:\Users\18177\morning-star\successor","4","0","0","4","0"
"OTHER","tests","tests","C:\Users\18177\morning-star\tests","0","0","0","0","0"
"OTHER","tools","tools","C:\Users\18177\morning-star\tools","0","0","0","0","0"
"OTHER","transcendent-architecture-continuity","transcendent-architecture-continuity","C:\Users\18177\morning-star\transcendent-architecture-continuity","0","0","0","0","0"
"OTHER","continuous-civilization-scale-adaptation","transcendent-architecture-continuity/continuous-civilization-scale-adaptation","C:\Users\18177\morning-star\transcendent-architecture-continuity\continuous-civilization-scale-adaptation","3","0","0","3","0"
"OTHER","final-consolidation","transcendent-architecture-continuity/final-consolidation","C:\Users\18177\morning-star\transcendent-architecture-continuity\final-consolidation","3","0","0","3","0"
"OTHER","integrated-evolutionary-architecture","transcendent-architecture-continuity/integrated-evolutionary-architecture","C:\Users\18177\morning-star\transcendent-architecture-continuity\integrated-evolutionary-architecture","3","0","0","3","0"
"OTHER","recursive-governance-intelligence","transcendent-architecture-continuity/recursive-governance-intelligence","C:\Users\18177\morning-star\transcendent-architecture-continuity\recursive-governance-intelligence","3","0","0","3","0"
"OTHER","universal-ecosystem-awareness","transcendent-architecture-continuity/universal-ecosystem-awareness","C:\Users\18177\morning-star\transcendent-architecture-continuity\universal-ecosystem-awareness","3","0","0","3","0"
"OTHER","transcendent-architecture-integration","transcendent-architecture-integration","C:\Users\18177\morning-star\transcendent-architecture-integration","0","0","0","0","0"
"OTHER","complete-orynth-operating-architecture","transcendent-architecture-integration/complete-orynth-operating-architecture","C:\Users\18177\morning-star\transcendent-architecture-integration\complete-orynth-operating-architecture","3","0","0","3","0"
"OTHER","cross-ecosystem-intelligence-alignment","transcendent-architecture-integration/cross-ecosystem-intelligence-alignment","C:\Users\18177\morning-star\transcendent-architecture-integration\cross-ecosystem-intelligence-alignment","3","0","0","3","0"
"OTHER","final-consolidation","transcendent-architecture-integration/final-consolidation","C:\Users\18177\morning-star\transcendent-architecture-integration\final-consolidation","3","0","0","3","0"
"OTHER","foundational-layer-unification","transcendent-architecture-integration/foundational-layer-unification","C:\Users\18177\morning-star\transcendent-architecture-integration\foundational-layer-unification","3","0","0","3","0"
"OTHER","universal-governance-integration","transcendent-architecture-integration/universal-governance-integration","C:\Users\18177\morning-star\transcendent-architecture-integration\universal-governance-integration","3","0","0","3","0"
"OTHER","transcendent-systems-architecture","transcendent-systems-architecture","C:\Users\18177\morning-star\transcendent-systems-architecture","0","0","0","0","0"
"OTHER","final-consolidation","transcendent-systems-architecture/final-consolidation","C:\Users\18177\morning-star\transcendent-systems-architecture\final-consolidation","3","0","0","3","0"
"OTHER","meta-intelligence-integration","transcendent-systems-architecture/meta-intelligence-integration","C:\Users\18177\morning-star\transcendent-systems-architecture\meta-intelligence-integration","3","0","0","3","0"
"OTHER","reality-scale-architecture-harmonization","transcendent-systems-architecture/reality-scale-architecture-harmonization","C:\Users\18177\morning-star\transcendent-systems-architecture\reality-scale-architecture-harmonization","3","0","0","3","0"
"OTHER","transcendent-systems-continuity-model","transcendent-systems-architecture/transcendent-systems-continuity-model","C:\Users\18177\morning-star\transcendent-systems-architecture\transcendent-systems-continuity-model","3","0","0","3","0"
"OTHER","universal-governance-synthesis","transcendent-systems-architecture/universal-governance-synthesis","C:\Users\18177\morning-star\transcendent-systems-architecture\universal-governance-synthesis","3","0","0","3","0"
"OTHER","unified-reference-architecture-governance","unified-reference-architecture-governance","C:\Users\18177\morning-star\unified-reference-architecture-governance","0","0","0","0","0"
"OTHER","continuous-synthesis-intelligence","unified-reference-architecture-governance/continuous-synthesis-intelligence","C:\Users\18177\morning-star\unified-reference-architecture-governance\continuous-synthesis-intelligence","3","0","0","3","0"
"OTHER","final-consolidation","unified-reference-architecture-governance/final-consolidation","C:\Users\18177\morning-star\unified-reference-architecture-governance\final-consolidation","3","0","0","3","0"
"OTHER","global-reference-model-governance","unified-reference-architecture-governance/global-reference-model-governance","C:\Users\18177\morning-star\unified-reference-architecture-governance\global-reference-model-governance","3","0","0","3","0"
"OTHER","ultimate-orynth-architecture-operating-model","unified-reference-architecture-governance/ultimate-orynth-architecture-operating-model","C:\Users\18177\morning-star\unified-reference-architecture-governance\ultimate-orynth-architecture-operating-model","3","0","0","3","0"
"OTHER","unified-architecture-state-management","unified-reference-architecture-governance/unified-architecture-state-management","C:\Users\18177\morning-star\unified-reference-architecture-governance\unified-architecture-state-management","3","0","0","3","0"
"OTHER","universal-architecture-governance","universal-architecture-governance","C:\Users\18177\morning-star\universal-architecture-governance","0","0","0","0","0"
"OTHER","canonical-architecture-constitution","universal-architecture-governance/canonical-architecture-constitution","C:\Users\18177\morning-star\universal-architecture-governance\canonical-architecture-constitution","3","0","0","3","0"
"OTHER","final-consolidation","universal-architecture-governance/final-consolidation","C:\Users\18177\morning-star\universal-architecture-governance\final-consolidation","3","0","0","3","0"
"OTHER","global-standards-framework","universal-architecture-governance/global-standards-framework","C:\Users\18177\morning-star\universal-architecture-governance\global-standards-framework","3","0","0","3","0"
"OTHER","long-term-stewardship-architecture","universal-architecture-governance/long-term-stewardship-architecture","C:\Users\18177\morning-star\universal-architecture-governance\long-term-stewardship-architecture","3","0","0","3","0"
"OTHER","universal-reference-implementation","universal-architecture-governance/universal-reference-implementation","C:\Users\18177\morning-star\universal-architecture-governance\universal-reference-implementation","3","0","0","3","0"
"OTHER","universal-coordination-architecture","universal-coordination-architecture","C:\Users\18177\morning-star\universal-coordination-architecture","0","0","0","0","0"
"OTHER","adaptive-coordination-intelligence","universal-coordination-architecture/adaptive-coordination-intelligence","C:\Users\18177\morning-star\universal-coordination-architecture\adaptive-coordination-intelligence","3","0","0","3","0"
"OTHER","coordination-substrate-framework","universal-coordination-architecture/coordination-substrate-framework","C:\Users\18177\morning-star\universal-coordination-architecture\coordination-substrate-framework","3","0","0","3","0"
"OTHER","cross-system-coordination-network","universal-coordination-architecture/cross-system-coordination-network","C:\Users\18177\morning-star\universal-coordination-architecture\cross-system-coordination-network","3","0","0","3","0"
"OTHER","final-consolidation","universal-coordination-architecture/final-consolidation","C:\Users\18177\morning-star\universal-coordination-architecture\final-consolidation","3","0","0","3","0"
"OTHER","universal-coordination-operating-layer","universal-coordination-architecture/universal-coordination-operating-layer","C:\Users\18177\morning-star\universal-coordination-architecture\universal-coordination-operating-layer","3","0","0","3","0"
"OTHER","universal-ecosystem-intelligence","universal-ecosystem-intelligence","C:\Users\18177\morning-star\universal-ecosystem-intelligence","0","0","0","0","0"
"OTHER","autonomous-knowledge-orchestration","universal-ecosystem-intelligence/autonomous-knowledge-orchestration","C:\Users\18177\morning-star\universal-ecosystem-intelligence\autonomous-knowledge-orchestration","3","0","0","3","0"
"OTHER","ecosystem-reasoning-framework","universal-ecosystem-intelligence/ecosystem-reasoning-framework","C:\Users\18177\morning-star\universal-ecosystem-intelligence\ecosystem-reasoning-framework","3","0","0","3","0"
"OTHER","final-consolidation","universal-ecosystem-intelligence/final-consolidation","C:\Users\18177\morning-star\universal-ecosystem-intelligence\final-consolidation","3","0","0","3","0"
"OTHER","intelligence-coordination-layer","universal-ecosystem-intelligence/intelligence-coordination-layer","C:\Users\18177\morning-star\universal-ecosystem-intelligence\intelligence-coordination-layer","3","0","0","3","0"
"OTHER","universal-intelligence-architecture","universal-ecosystem-intelligence/universal-intelligence-architecture","C:\Users\18177\morning-star\universal-ecosystem-intelligence\universal-intelligence-architecture","3","0","0","3","0"
"OTHER","universal-integration-architecture","universal-integration-architecture","C:\Users\18177\morning-star\universal-integration-architecture","0","0","0","0","0"
"OTHER","cross-domain-architecture-integration","universal-integration-architecture/cross-domain-architecture-integration","C:\Users\18177\morning-star\universal-integration-architecture\cross-domain-architecture-integration","3","0","0","3","0"
"OTHER","final-consolidation","universal-integration-architecture/final-consolidation","C:\Users\18177\morning-star\universal-integration-architecture\final-consolidation","3","0","0","3","0"
"OTHER","integrated-operating-reference-layer","universal-integration-architecture/integrated-operating-reference-layer","C:\Users\18177\morning-star\universal-integration-architecture\integrated-operating-reference-layer","3","0","0","3","0"
"OTHER","integration-substrate-framework","universal-integration-architecture/integration-substrate-framework","C:\Users\18177\morning-star\universal-integration-architecture\integration-substrate-framework","3","0","0","3","0"
"OTHER","unified-ecosystem-integration","universal-integration-architecture/unified-ecosystem-integration","C:\Users\18177\morning-star\universal-integration-architecture\unified-ecosystem-integration","3","0","0","3","0"
"OTHER","universal-intelligence-architecture","universal-intelligence-architecture","C:\Users\18177\morning-star\universal-intelligence-architecture","0","0","0","0","0"
"OTHER","adaptive-knowledge-synthesis","universal-intelligence-architecture/adaptive-knowledge-synthesis","C:\Users\18177\morning-star\universal-intelligence-architecture\adaptive-knowledge-synthesis","3","0","0","3","0"
"OTHER","cross-system-intelligence-integration","universal-intelligence-architecture/cross-system-intelligence-integration","C:\Users\18177\morning-star\universal-intelligence-architecture\cross-system-intelligence-integration","3","0","0","3","0"
"OTHER","emergent-intelligence-coordination","universal-intelligence-architecture/emergent-intelligence-coordination","C:\Users\18177\morning-star\universal-intelligence-architecture\emergent-intelligence-coordination","3","0","0","3","0"
"OTHER","final-consolidation","universal-intelligence-architecture/final-consolidation","C:\Users\18177\morning-star\universal-intelligence-architecture\final-consolidation","4","0","0","4","0"
"OTHER","intelligence-substrate-integration","universal-intelligence-architecture/intelligence-substrate-integration","C:\Users\18177\morning-star\universal-intelligence-architecture\intelligence-substrate-integration","3","0","0","3","0"
"OTHER","recursive-intelligence-coordination","universal-intelligence-architecture/recursive-intelligence-coordination","C:\Users\18177\morning-star\universal-intelligence-architecture\recursive-intelligence-coordination","3","0","0","3","0"
"OTHER","unified-intelligence-ecosystem-model","universal-intelligence-architecture/unified-intelligence-ecosystem-model","C:\Users\18177\morning-star\universal-intelligence-architecture\unified-intelligence-ecosystem-model","3","0","0","3","0"
"OTHER","unified-intelligence-substrate","universal-intelligence-architecture/unified-intelligence-substrate","C:\Users\18177\morning-star\universal-intelligence-architecture\unified-intelligence-substrate","3","0","0","3","0"
"OTHER","universal-intelligence-operating-layer","universal-intelligence-architecture/universal-intelligence-operating-layer","C:\Users\18177\morning-star\universal-intelligence-architecture\universal-intelligence-operating-layer","3","0","0","3","0"
"OTHER","universal-knowledge-architecture","universal-knowledge-architecture","C:\Users\18177\morning-star\universal-knowledge-architecture","0","0","0","0","0"
"OTHER","adaptive-knowledge-synthesis","universal-knowledge-architecture/adaptive-knowledge-synthesis","C:\Users\18177\morning-star\universal-knowledge-architecture\adaptive-knowledge-synthesis","3","0","0","3","0"
"OTHER","final-consolidation","universal-knowledge-architecture/final-consolidation","C:\Users\18177\morning-star\universal-knowledge-architecture\final-consolidation","3","0","0","3","0"
"OTHER","knowledge-substrate-integration","universal-knowledge-architecture/knowledge-substrate-integration","C:\Users\18177\morning-star\universal-knowledge-architecture\knowledge-substrate-integration","3","0","0","3","0"
"OTHER","universal-knowledge-graph-architecture","universal-knowledge-architecture/universal-knowledge-graph-architecture","C:\Users\18177\morning-star\universal-knowledge-architecture\universal-knowledge-graph-architecture","3","0","0","3","0"
"OTHER","universal-knowledge-operating-layer","universal-knowledge-architecture/universal-knowledge-operating-layer","C:\Users\18177\morning-star\universal-knowledge-architecture\universal-knowledge-operating-layer","3","0","0","3","0"
"OTHER","universal-operating-architecture","universal-operating-architecture","C:\Users\18177\morning-star\universal-operating-architecture","0","0","0","0","0"
"OTHER","adaptive-operating-intelligence","universal-operating-architecture/adaptive-operating-intelligence","C:\Users\18177\morning-star\universal-operating-architecture\adaptive-operating-intelligence","3","0","0","3","0"
"OTHER","cross-system-operational-integration","universal-operating-architecture/cross-system-operational-integration","C:\Users\18177\morning-star\universal-operating-architecture\cross-system-operational-integration","3","0","0","3","0"
"OTHER","final-consolidation","universal-operating-architecture/final-consolidation","C:\Users\18177\morning-star\universal-operating-architecture\final-consolidation","3","0","0","3","0"
"OTHER","unified-operating-model","universal-operating-architecture/unified-operating-model","C:\Users\18177\morning-star\universal-operating-architecture\unified-operating-model","3","0","0","3","0"
"OTHER","universal-operating-environment","universal-operating-architecture/universal-operating-environment","C:\Users\18177\morning-star\universal-operating-architecture\universal-operating-environment","3","0","0","3","0"
"OTHER","universal-reference-architecture","universal-reference-architecture","C:\Users\18177\morning-star\universal-reference-architecture","0","0","0","0","0"
"OTHER","complete-architecture-ontology-integration","universal-reference-architecture/complete-architecture-ontology-integration","C:\Users\18177\morning-star\universal-reference-architecture\complete-architecture-ontology-integration","3","0","0","3","0"
"OTHER","final-consolidation","universal-reference-architecture/final-consolidation","C:\Users\18177\morning-star\universal-reference-architecture\final-consolidation","3","0","0","3","0"
"OTHER","global-architecture-knowledge-graph","universal-reference-architecture/global-architecture-knowledge-graph","C:\Users\18177\morning-star\universal-reference-architecture\global-architecture-knowledge-graph","3","0","0","3","0"
"OTHER","unified-orynth-reference-civilization-model","universal-reference-architecture/unified-orynth-reference-civilization-model","C:\Users\18177\morning-star\universal-reference-architecture\unified-orynth-reference-civilization-model","3","0","0","3","0"
"OTHER","universal-reference-model-harmonization","universal-reference-architecture/universal-reference-model-harmonization","C:\Users\18177\morning-star\universal-reference-architecture\universal-reference-model-harmonization","3","0","0","3","0"
"OTHER","validation","validation","C:\Users\18177\morning-star\validation","0","0","0","0","0"
"OTHER","mutations","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/mutations","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\mutations","0","0","0","0","0"
"OTHER","MS-T2-0001","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/mutations/MS-T2-0001","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\mutations\MS-T2-0001","1","0","0","1","0"
"OTHER","MS-T2-0002","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/mutations/MS-T2-0002","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\mutations\MS-T2-0002","1","0","0","1","0"
"OTHER","MS-T2-0003","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/mutations/MS-T2-0003","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\mutations\MS-T2-0003","1","0","0","1","0"
"OTHER","MS-T2-0004","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/mutations/MS-T2-0004","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\mutations\MS-T2-0004","1","0","0","1","0"
"OTHER","MS-T2-0005","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/mutations/MS-T2-0005","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\mutations\MS-T2-0005","1","0","0","1","0"
"OTHER","reconstructed-downstream","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/reconstructed-downstream","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\reconstructed-downstream","0","0","0","0","0"
"OTHER","MS-T2-0001","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/reconstructed-downstream/MS-T2-0001","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\reconstructed-downstream\MS-T2-0001","1","0","0","1","0"
"OTHER","MS-T2-0002","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/reconstructed-downstream/MS-T2-0002","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\reconstructed-downstream\MS-T2-0002","1","0","0","1","0"
"OTHER","MS-T2-0003","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/reconstructed-downstream/MS-T2-0003","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\reconstructed-downstream\MS-T2-0003","1","0","0","1","0"
"OTHER","MS-T2-0004","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/reconstructed-downstream/MS-T2-0004","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\reconstructed-downstream\MS-T2-0004","1","0","0","1","0"
"OTHER","MS-T2-0005","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/reconstructed-downstream/MS-T2-0005","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\reconstructed-downstream\MS-T2-0005","1","0","0","1","0"
"OTHER","workspaces","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces","0","0","0","0","0"
"OTHER","GO-0001","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces/GO-0001","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0001","1","0","0","1","0"
"OTHER","GO-0002","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces/GO-0002","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0002","1","0","0","1","0"
"OTHER","GO-0003","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces/GO-0003","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0003","1","0","0","1","0"
"OTHER","GO-0004","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces/GO-0004","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0004","1","0","0","1","0"
"OTHER","GO-0005","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces/GO-0005","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0005","1","0","0","1","0"
"OTHER","GO-0006","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces/GO-0006","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0006","1","0","0","1","0"
"OTHER","GO-0007","verification/MS-T2_DEPENDENCY_PROPAGATION_TRIAL/workspaces/GO-0007","C:\Users\18177\morning-star\verification\MS-T2_DEPENDENCY_PROPAGATION_TRIAL\workspaces\GO-0007","1","0","0","1","0"
"OTHER","volumes","volumes","C:\Users\18177\morning-star\volumes","0","0","0","0","0"
"OTHER","VOLUME_I_FOUNDATION","volumes/VOLUME_I_FOUNDATION","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION","10","0","0","10","0"
"OTHER","00_COLLECTION_PACKET","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/00_COLLECTION_PACKET","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\00_COLLECTION_PACKET","10","9","0","1","0"
"OTHER","01_INPUT","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/01_INPUT","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\01_INPUT","2","1","0","0","0"
"OTHER","04_SCORING","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/04_SCORING","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\04_SCORING","1","0","0","1","0"
"OTHER","05_REVIEW","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/05_REVIEW","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\05_REVIEW","1","0","0","1","0"
"OTHER","06_OUTPUT","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/06_OUTPUT","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\06_OUTPUT","2","0","0","2","0"
"OTHER","99_ARCHIVE","volumes/VOLUME_I_FOUNDATION/verification/execution/MS-T1_CONTROLLED_EXECUTION/99_ARCHIVE","C:\Users\18177\morning-star\volumes\VOLUME_I_FOUNDATION\verification\execution\MS-T1_CONTROLLED_EXECUTION\99_ARCHIVE","0","0","0","0","0"
